No,Title,Address,Phone,Rating,Reviews,Type,Hours
268,TOMORO COFFEE - Sahid J-Walk,"Jl. Babarsari Hotel Sahid Raya No.2, Janti, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",,4.7,159,Cafe,"{Monday, 7.00 am–10.00 pm; Tuesday, 7.00 am–10.00 pm; Wednesday, 7.00 am–10.00 pm; Thursday, 7.00 am–10.00 pm; Friday, 7.00 am–10.00 pm; Saturday, 7.00 am–10.00 pm; Sunday, 7.00 am–10.00 pm}"
269,TOMORO COFFEE - Seturan,"Jl. Seturan Raya No.C8, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",,4.2,156,Cafe,"{Monday, 7.00 am–11.45 pm; Tuesday, 7.00 am–11.45 pm; Wednesday, 7.00 am–11.45 pm; Thursday, 7.00 am–11.45 pm; Friday, 7.00 am–11.45 pm; Saturday, 7.00 am–11.45 pm; Sunday, 7.00 am–11.45 pm}"
270,TOMORO COFFEE - Sleman City Hall,"Jl. Magelang Jl. Gito Gati No.KM 9, Denggung, Tridadi, Kec. Sleman, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55511",,3.5,71,Cafe,"{Monday, 10.00 am–10.00 pm; Tuesday, 10.00 am–10.00 pm; Wednesday, 10.00 am–10.00 pm; Thursday, 10.00 am–10.00 pm; Friday, 10.00 am–10.00 pm; Saturday, 10.00 am–10.00 pm; Sunday, 10.00 am–10.00 pm}"
271,TOMORO COFFEE PALAGAN,"Jl. Palagan Tentara Pelajar No.101, Jongkang, Sariharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",,4,120,Cafe,"{Monday, 8.00 am–2.00 am; Tuesday, 8.00 am–2.00 am; Wednesday, 8.00 am–2.00 am; Thursday, 8.00 am–2.00 am; Friday, 8.00 am–2.00 am; Saturday, 8.00 am–2.00 am; Sunday, 8.00 am–2.00 am}"
272,Tong Tji Sleman City Hall,"City Hall, lt.P1, Penggung, Tridadi, Sleman, Sleman Regency, Special Region of Yogyakarta, Indonesia",,4.2,6,Coffee shop,Open ⋅ Closes 10 PM
273,TOTTY Coffee,"Jl. Purbaya, Gabahan, Sumberadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55288",8122753638,4.8,245,Coffee shop,Closed ⋅ Opens 1 PM
274,TRILOGI COFFEE,"Jl. Palagan Tentara Pelajar No.8.6 No.KM, Tegal Rejo, Sariharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",(0274)2833724,4.6,"1,611",Cafe,"{Monday, 8.00 am–11.00 pm; Tuesday, 8.00 am–11.00 pm; Wednesday, 8.00 am–11.00 pm; Thursday, 8.00 am–11.00 pm; Friday, 8.00 am–11.00 pm; Saturday, 8.00 am–11.00 pm; Sunday, 8.00 am–11.00 pm}"
275,Tumbuh Coffee & Workspace,"7CM4+P7C, Gadingan, Sinduharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",85163611058,4.6,72,Coffee shop,Open ⋅ Closes 10 PM
276,UBCN COFFEE SHOP,"788V+343, Area Sawah, Tlogoadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55286",2742883440,4.7,43,Coffee shop,Open ⋅ Closes 8 PM
277,UD Mitra / Coffee,"Jl. Seturan Raya No.189, Ngropoh, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",89688384225,4.4,594,Cafe,"{Monday, 8.00 am–11.00 pm; Tuesday, 8.00 am–11.00 pm; Wednesday, 8.00 am–11.00 pm; Thursday, 8.00 am–11.00 pm; Friday, 8.00 am–11.00 pm; Saturday, 8.00 am–11.00 pm; Sunday, 8.00 am–11.00 pm}"
278,UD. Djaya Coffee - Jakal,"Jl. Pandega Karya No.2, RT.011/RW.005, Manggung, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",89651642722,4.9,967,Cafe,"{Monday, 7.00 am–12.00 am; Tuesday, 7.00 am–12.00 am; Wednesday, 7.00 am–12.00 am; Thursday, 7.00 am–12.00 am; Friday, 7.00 am–12.00 am; Saturday, 7.00 am–12.00 am; Sunday, 7.00 am–12.00 am}"
279,UMPAMA UII Coffee & Eatery,"Krawitan, Umbulmartani, Ngemplak, Sleman Regency, Special Region of Yogyakarta 55584, Indonesia",#ERROR!,4.8,437,Cafe,Open ⋅ Closes 3 AM
280,Volare Coffee,"Jl. Demangan Baru No.2, Demangan Baru, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",82227177121,4.9,228,Cafe,"{Monday, 7.00 am–12.00 am; Tuesday, 7.00 am–12.00 am; Wednesday, 7.00 am–12.00 am; Thursday, 7.00 am–12.00 am; Friday, 7.00 am–12.00 am; Saturday, 7.00 am–12.00 am; Sunday, 7.00 am–12.00 am}"
281,Wardi Coffee Shop,"7CG3+9QQ, Dentan, Sinduharjo, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55581, Indonesia",,4.7,3,Cafe,Open ⋅ Closes 5 PM
282,Warkop & Foto Copy “OMA”,"Jl. Magelang No.KM 11, Beran Lor, Tridadi, Sleman, Sleman Regency, Special Region of Yogyakarta 55511, Indonesia",#ERROR!,5,2,Coffee shop,Open ⋅ Closes 4 pm
283,Warkop Naik Kelas Demangan,"Jl. Beo No.3, Demangan Baru, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",,4.6,355,Cafe,"{Monday, 9.00 am–11.00 pm; Tuesday, 9.00 am–11.00 pm; Wednesday, 9.00 am–11.00 pm; Thursday, 9.00 am–11.00 pm; Friday, 9.00 am–11.00 pm; Saturday, 9.00 am–11.00 pm; Sunday, 9.00 am–11.00 pm}"
284,Warna Kopi,"Jalan Palagan Tentara Pelajar Km 12,5 Gondanglutung, Gondong, Donoharjo, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55581",81215248027,4.7,637,Coffee shop,Open ⋅ Closes 11 PM
285,Watu Langit Jogja Coffee and Resto,"Mlakon, Sambirejo, Prambanan, Sleman Regency, Special Region of Yogyakarta 55572",87738863338,4.6,"3,361",Coffee shop,Open ⋅ Closes 9 PM
286,Wohng Coffee,"8C99+VF2, Jl. Degolan, Legolan, Umbulmartani, Ngemplak, Sleman Regency, Special Region of Yogyakarta 55584, Indonesia",,4.8,55,Coffee shop,Open ⋅ Closes 11 PM
287,Wonderlust (Rebranding to ESCOPIA+),"Jl. Kranji, RT.05/RW.19, Randuguang, Sariharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",87865447065,4.8,561,Cafe,"{Monday, 9.00 am–11.00 pm; Tuesday, 9.00 am–11.00 pm; Wednesday, 9.00 am–11.00 pm; Thursday, 12.00–11.00 pm; Friday, 9.00 am–11.00 pm; Saturday, 9.00 am–11.00 pm; Sunday, 9.00 am–11.00 pm}"
288,WONK Cafe,"Jl. Raya Wedomartani No.29A, RT.20/RW.67, Malangrejo, Sono Raya, Kec. Ngemplak, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55584",81326696533,4.9,184,Cafe,"{Monday, 8.00 am–1.00 am; Tuesday, 8.00 am–1.00 am; Wednesday, 8.00 am–1.00 am; Thursday, 8.00 am–1.00 am; Friday, 8.00 am–2.00 am; Saturday, 8.00 am–2.00 am; Sunday, 8.00 am–1.00 am}"
289,Yellow Cafe & Milk,"79H5+RXJ, Jl. Turgo, Jaran, Tridadi, Kec. Sleman, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55511",81908222188,4.2,42,Coffee shop,Open ⋅ Closes 11 PM
290,YOKOPI Yk,"Gadingan, Sinduharjo, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55581, Indonesia",#ERROR!,5,19,Coffee shop,
